country_name,year,cluster,gdp_per_capita_current_usd,gini_index,under5_mortality_rate,poverty_headcount_3_dollars_pct
Kosovo,2013,0,3704.55872781672,26.3,16.2589151371889,2.2
Kosovo,2014,0,3902.49424360946,27.3,15.2231639852991,3.3
Kosovo,2015,0,3520.62850699375,26.5,14.2836729096303,2.4
Kosovo,2016,0,3759.44959067104,26.7,13.429571765887,2.0
Kosovo,2017,0,4009.31799347588,44.2,12.613856878963,15.2
Kosovo,2018,0,4384.18624084947,44.6,11.8593170464475,20.7
Kosovo,2019,0,4415.99716107514,40.2,11.1507332141789,11.3
Kosovo,2020,0,4310.89065548799,57.4,10.518500201971,16.8
Kosovo,2021,0,5270.42965289833,49.4,9.96596173727163,25.0
Kosovo,2022,0,5290.94747224687,38.3,9.51026416242216,10.0
"Yemen, Rep.",2005,1,734.159908450927,34.7,70.6331413119859,21.4
"Yemen, Rep.",2014,1,1430.1642096418,36.7,48.3922201768287,33.3
South Africa,2000,1,3217.84693448467,57.8,71.0658259726498,47.9
South Africa,2005,1,5836.87663325127,64.8,80.2723640119252,42.1
South Africa,2008,1,6184.75474328399,63.0,64.1783193914082,30.3
South Africa,2010,1,7973.47195771517,63.4,50.0102548097657,29.5
South Africa,2014,1,6856.73137092522,63.0,39.5766151664477,31.2
Zambia,2002,1,393.864625518616,42.1,133.679002267088,68.0
Zambia,2004,1,548.685974566277,54.3,113.690175086098,68.9
Zambia,2006,1,1051.71714895686,54.6,97.1074867703877,72.0
Zambia,2010,1,1451.10616017155,52.0,75.6772230473812,71.4
Zambia,2015,1,1295.87788680068,55.8,61.5308418153794,67.9
Zambia,2022,1,1447.12310138035,51.5,46.6667058292698,71.7
Zimbabwe,2011,1,1037.24613741902,43.2,78.8333525312736,35.7
Zimbabwe,2017,1,3448.08699068824,44.3,54.9537976143069,44.7
Zimbabwe,2019,1,1683.91313584141,50.3,51.0625687914726,49.2
