country_id,country_name,iso2_code,year,gdp_per_capita_current_usd,gdp_billions_usd,gini_index,poverty_headcount_3_dollars_pct,poverty_headcount_4_dollars_pct,poverty_headcount_8_dollars_pct,under5_mortality_rate,infant_mortality_rate,neonatal_mortality_rate,low_birth_weight_pct,stunting_pct,underweight_pct,wasting_pct,education_spending_pct_gdp,govt_expense_pct_gdp,child_poverty_pv_chld_dprv-avg-hs,child_poverty_pv_level
ISR,Israel,IL,2019,44250.6313628073,400.645216358857,38.3,1.0,1.5,5.2,3.57701185538996,2.8612298865677,1.87040910484364,9.03,,,,6.08409023284912,35.2507340669333,,
ISR,Israel,IL,2020,44575.5719045492,410.768352657612,37.8,0.7,1.0,4.4,3.51358193337547,2.80774000919633,1.82897237192017,8.98,,,,6.50303983688354,41.7968222478408,,
ISR,Israel,IL,2021,52270.9040241956,489.851549972346,37.9,0.7,1.0,4.2,3.46324864320842,2.76475919448783,1.79258846922206,,,,,6.16908979415894,38.1911260679267,,
ITA,Italy,IT,2000,20190.0035636084,1149.66136343937,35.2,1.2,1.7,3.5,5.56620309176568,4.72707439753287,3.47562107101181,6.55,,,,4.27994012832642,39.3753190414545,,
ITA,Italy,IT,2002,22451.3964379368,1281.74627119604,34.7,1.7,1.7,3.2,5.0557244340788,4.28952762886415,3.0661619444466,6.62,,,,4.41520023345947,39.343137327951,,
ITA,Italy,IT,2003,27577.5700319855,1582.93001653882,34.9,0.9,1.1,2.3,4.83096724974095,4.09776486438482,2.92987996061676,6.65,,,,4.52655982971191,39.5095420420099,,
ITA,Italy,IT,2004,31348.1901841445,1812.80875329475,34.3,0.8,0.9,1.8,4.63433721899005,3.93031705287433,2.82969684338848,6.69,,,,4.37003993988037,38.712773171034,,
ITA,Italy,IT,2005,32062.723833669,1864.98226128685,33.8,0.8,1.0,2.1,4.47254370195877,3.79313104426543,2.7317279047751,6.73,,,,4.22292995452881,39.0437931279002,,
ITA,Italy,IT,2006,33537.1286994269,1958.56365438564,33.7,0.8,0.9,1.8,4.34103174779415,3.68178158415268,2.619920944222,6.77,,,,4.50463008880615,39.604793801922,,
ITA,Italy,IT,2007,37826.1754554823,2222.52410812765,32.9,0.8,1.1,1.9,4.23378040345673,3.5918797806636,2.5252808337381,6.82,,,,4.08762979507446,39.0743870144837,,
ITA,Italy,IT,2008,40828.5795580937,2417.50841418719,33.8,0.9,1.1,1.9,4.14187337924247,3.51512520328503,2.47429866126174,6.87,,,,4.37188005447388,40.556207059261,,
ITA,Italy,IT,2009,37099.6133958219,2209.48431901265,33.8,1.1,1.3,2.2,4.05548151211546,3.44326092923059,2.45070818491015,6.93,,,,4.50415992736816,44.0374979767778,,
ITA,Italy,IT,2010,35856.8625485539,2144.936254535,34.7,1.4,1.6,2.9,3.96417754745648,3.36690444219165,2.41892566767405,6.99,,,,4.31625986099243,42.6929919174617,,
ITA,Italy,IT,2011,38432.3742820019,2306.97402027821,35.1,1.3,1.5,2.8,3.86941931084687,3.28749237345321,2.36445884381547,7.05,,,,4.09430980682373,41.8281531942746,,
ITA,Italy,IT,2012,34854.3949441965,2097.92949512168,35.2,1.4,1.8,3.2,3.7749665382724,3.20818635852468,2.30085896903615,7.1,,,,4.03481006622315,43.4989070049363,,
ITA,Italy,IT,2013,35701.6746002376,2153.22558194146,34.9,1.6,2.0,3.4,3.68469566038312,3.13241641403567,2.2420323580372,7.15,,,,4.12192010879517,43.7480535980426,,
ITA,Italy,IT,2014,36028.3494022349,2173.25550798584,34.7,1.4,1.8,3.3,3.59665503709871,3.05854988328794,2.18608453217216,7.18,,,,4.04026985168457,43.5698249256497,,
ITA,Italy,IT,2015,30639.8829751432,1845.4280488391,35.4,2.1,2.6,4.0,3.51000872066967,2.98536041009376,2.12926691570427,7.19,,,,4.05422019958496,43.5293517131866,,
ITA,Italy,IT,2016,31391.5692898108,1887.11118817693,35.2,1.8,2.3,3.5,3.4185253341699,2.90781294772656,2.0654210641559,7.2,,,,3.795490026474,43.2014022058276,,
ITA,Italy,IT,2017,32844.115660604,1970.72090458471,35.9,1.5,1.9,3.5,3.31344202553173,2.81817377908861,1.99078804156885,7.2,,,,4.02662992477417,42.9465753087,,
ITA,Italy,IT,2018,34904.1081923834,2099.43526645867,35.2,1.7,2.1,3.3,3.19577331604874,2.71784401961216,1.90669063970735,7.2,,,,4.24093008041382,42.5027354888588,,
ITA,Italy,IT,2019,33812.788724868,2019.60679658353,34.6,1.0,1.3,2.9,3.07877888818832,2.61777556923087,1.82485143180503,7.2,,,,4.07843017578125,42.2948307679073,,
ITA,Italy,IT,2020,32091.4866621366,1907.48109407923,35.2,0.9,1.2,2.4,2.97409905606829,2.52789201296786,1.75435919158165,7.21,,,,4.41802978515625,50.3444915572159,,
ITA,Italy,IT,2021,36852.5425414951,2179.20777359609,34.8,0.9,1.0,1.7,2.88575862202504,2.45212662245944,1.69811357570775,,,,,4.17118978500366,49.6527178126937,,
ITA,Italy,IT,2022,35653.9042103495,2104.06763031946,33.7,0.7,0.7,1.6,2.81384849195682,2.38994650581967,1.65532404559947,,,,,4.0698299407959,48.3702644238252,,
ITA,Italy,IT,2023,39065.4244365633,2304.60513986279,34.3,0.9,1.0,1.9,2.75590246778776,2.33998956080825,1.62187017288518,,,,,,47.529218022042,,
JAM,Jamaica,JM,2002,3680.64551727724,9.71900949484779,48.3,6.4,14.8,46.6,19.6537186998487,18.1779992554888,15.6667512641396,14.79,7.2,2.8,2.5,5.37522983551025,29.9816975698909,,
JAM,Jamaica,JM,2004,3807.56293124552,10.1746648539476,45.5,4.5,12.0,44.3,19.2445760657427,17.8795667276392,15.4677434223967,14.7,5.9,3.6,5.1,3.91254997253418,30.2543359869977,,
JAM,Jamaica,JM,2018,5578.10347525832,15.7307928762656,35.3,0.4,2.0,18.3,18.7196521546316,17.7056770037164,14.0318242024091,13.87,5.0,2.8,1.5,5.41380977630615,26.5577947196904,,
JAM,Jamaica,JM,2021,5165.33782130331,14.6575861594316,39.9,1.4,5.1,22.9,19.131172120412,18.1213042125906,14.3931042145281,,,,,5.63123989105225,,,
JOR,Jordan,JO,2002,1706.26744384401,9.58251057827927,37.0,1.0,4.2,32.7,24.237295187837,21.5582206404573,14.6638958947154,15.09,22.5,6.8,4.6,,28.3367677362379,,
JOR,Jordan,JO,2006,2342.63459574933,15.0569816643159,33.9,0.3,1.7,22.4,21.3290359819307,19.0974925708352,13.0044897072957,15.75,,,,,32.7536204732375,,
JOR,Jordan,JO,2008,3241.6524135556,22.6587159893302,32.6,0.1,1.2,20.4,20.038269259405,18.0095920337811,12.1129879596519,16.07,,,,,30.4680126289922,,
JOR,Jordan,JO,2010,3718.46571622945,27.1338042253521,33.7,0.1,0.9,15.3,18.8858804981346,17.046416124249,11.3077117118907,16.49,,,,3.16850989003323,26.2403308465959,,
JPN,Japan,JP,2008,39876.3039685725,5106.6791151273,34.6,1.0,1.7,3.7,3.4449881020895,2.5177509725497,1.22556574431461,11.02,,,,3.27241992950439,15.2644121011595,,
JPN,Japan,JP,2009,41308.9968370512,5289.49311799388,33.0,0.9,1.5,3.2,3.35424916826124,2.44752451683018,1.17003674169405,11.03,,,,,18.2117006884089,,
JPN,Japan,JP,2010,44968.1562349739,5759.07176901311,31.5,0.7,1.0,2.0,3.26312547803144,2.37784328967346,1.11663596475536,11.03,7.1,3.4,2.4,3.59951996803284,17.2217468141394,,
JPN,Japan,JP,2011,48760.0789494211,6233.14717234135,33.0,0.5,1.2,2.7,3.27603014347955,2.33037640106745,1.06776154449093,11.04,,,,3.60527992248535,18.5956788727445,,
JPN,Japan,JP,2012,49145.2804308193,6272.36299610503,32.5,1.5,1.5,2.4,3.06822956570079,2.23241404642776,1.02196794861965,11.05,,,,3.41945004463196,18.1117047475127,,
JPN,Japan,JP,2013,40898.6478964744,5212.32818116618,31.5,1.0,1.2,3.7,2.9610255173165,2.15522977241109,0.985368173496106,11.06,,,,3.40875005722046,18.1406509054638,,
JPN,Japan,JP,2014,38475.3952461838,4896.99440535329,31.3,0.7,0.9,1.7,2.85571857854497,2.08086929498076,0.953173074314313,11.07,,,,3.41529989242554,17.5741647729135,,
JPN,Japan,JP,2015,34960.6393843385,4444.93065196418,30.7,0.4,0.6,2.0,2.75976701616614,2.01488560033771,0.92424719798874,11.09,,,,3.31221008300781,16.9738508264281,,
JPN,Japan,JP,2016,39375.4731620781,5003.67762754424,31.8,0.7,1.2,2.6,2.67409816466788,1.95770373952024,0.8982078365514,11.12,,,,3.14643001556396,16.7112446327333,,
JPN,Japan,JP,2017,38834.0529341227,4930.83736915142,31.8,0.6,1.2,2.0,2.59636256673955,1.90675677961509,0.877559925212313,11.16,,,,3.13057994842529,16.1953485344611,,
JPN,Japan,JP,2018,39751.1330982711,5040.88093932486,32.9,1.0,1.7,3.2,2.52524077781325,1.86084634313044,0.862274889869938,11.2,,,,3.07782006263733,16.0713191758764,,
JPN,Japan,JP,2019,40415.9567649547,5117.99385301651,33.0,1.2,1.7,3.7,2.46372768410503,1.82176419484727,0.849731815787588,11.25,,,,3.15533995628357,16.4238978704123,,
JPN,Japan,JP,2020,40028.7341726762,5054.06800537628,32.3,1.2,1.5,3.2,2.41376957564972,1.79089906459308,0.836319802640398,11.3,,,,3.30628991127014,23.6059009054084,,
KAZ,Kazakhstan,KZ,2001,1422.27331810957,22.1526891798815,36.0,20.7,38.3,77.4,39.9258440156968,33.737581069509,23.2022601502922,6.53,,,,,13.5682160853528,,
KAZ,Kazakhstan,KZ,2002,1573.55219932325,24.6365985274437,34.8,16.2,34.2,75.6,37.5775314665117,31.673771154704,22.571038519303,6.42,,,,3.02970004081726,12.6910979763059,,
KAZ,Kazakhstan,KZ,2003,1958.02050246511,30.8336929001091,33.7,12.3,28.7,71.0,35.3785424514594,29.7388603354988,21.7156022216756,6.32,,,,,13.887221837463,,
KAZ,Kazakhstan,KZ,2004,2722.47407755402,43.1516470026095,31.8,7.6,22.3,68.3,33.250586147928,27.8676141638473,20.7422708939004,6.22,,,,2.25590991973877,14.0707427767027,,
KAZ,Kazakhstan,KZ,2005,3577.35804001782,57.1236717338952,39.8,14.6,29.1,64.7,31.1610715236573,26.0356914966043,19.7344974105868,6.13,,,,2.26353001594544,,,
KAZ,Kazakhstan,KZ,2006,5030.13494711519,81.003864630018,30.2,2.4,9.0,55.7,29.0478130725009,24.1863124631015,18.5488139675082,6.06,21.6,6.4,3.9,2.62678003311157,,,
KAZ,Kazakhstan,KZ,2007,6449.43931096532,104.849915058376,30.1,1.1,4.6,43.3,26.8916066819921,22.3044483953634,17.0566943938184,5.99,,,,2.83138990402222,,,
KAZ,Kazakhstan,KZ,2008,8123.54705891736,133.441648851982,28.5,0.8,3.5,42.3,24.6844918962455,20.3895861663009,15.2964246869701,5.93,,,,2.58945989608765,,,
KAZ,Kazakhstan,KZ,2009,6938.01175663001,115.30868694138,28.2,0.8,4.2,43.1,22.4885380002309,18.495417803159,13.4709661812537,5.87,,,,3.06071996688843,,,
KAZ,Kazakhstan,KZ,2010,8793.07589980782,148.047348240643,28.0,0.5,3.0,37.5,20.3507200765676,16.6595845306645,11.7527488355857,5.82,14.4,3.9,5.1,3.58735481721566,16.4678319854926,,
KAZ,Kazakhstan,KZ,2011,11287.1464926039,192.626464617071,28.0,0.2,1.1,23.9,18.3002114986256,14.9086079642247,10.155920377934,5.76,,,,3.6143401736456,15.2070759191101,,
KAZ,Kazakhstan,KZ,2012,12018.7966527993,207.998568865789,28.2,0.1,1.0,23.6,16.3480739361345,13.2540043280588,8.65580600634941,5.7,,,,3.90163701288194,15.7960435478034,,
KAZ,Kazakhstan,KZ,2013,13478.459627612,236.634603409088,27.1,0.1,0.5,18.0,14.5531835832344,11.7438986969129,7.29790192572397,5.63,,,,3.44564886564109,14.6089815385558,,
KAZ,Kazakhstan,KZ,2014,12427.7094576939,221.415613595468,27.0,0.1,0.5,19.3,13.0378415561688,10.4759788864114,6.21631662997791,5.57,,,,3.42903954512824,15.308914994467,,
KAZ,Kazakhstan,KZ,2015,10196.1226255982,184.388404706042,26.8,0.1,0.7,22.2,11.8662025331267,9.49576249134223,5.47996207623693,5.52,9.9,3.5,3.1,2.7885799407959,15.487142712709,,
KAZ,Kazakhstan,KZ,2016,7475.56688689424,137.278320084171,27.2,0.2,1.3,29.1,11.0434884770144,8.80731368762281,5.03312342123542,5.47,,,,2.97810006141663,16.3309403041021,,
KAZ,Kazakhstan,KZ,2017,8943.08416791984,166.805788827233,27.5,0.1,0.8,23.6,10.5477854158198,8.38848977997628,4.79865406896215,5.43,,,,2.75081992149353,19.0261392086365,,
KAZ,Kazakhstan,KZ,2018,9472.48527327758,179.339977690484,27.8,0.1,0.5,18.8,10.3155707362224,8.18441937139938,4.71981008251054,5.38,,,,2.61595010757446,14.7050433078792,,
KAZ,Kazakhstan,KZ,2019,9457.12614657136,181.667184854501,28.0,0.1,0.5,19.3,10.2161045943455,8.08922369714981,4.73408570496194,5.34,,,,2.8569700717926,16.0642125509365,,
KAZ,Kazakhstan,KZ,2020,8781.50797787648,171.082365861423,28.7,0.0,0.4,18.6,10.1191857746263,7.99821254100819,4.78304168653964,5.29,,,,4.44620380169618,16.8328642687514,,
KAZ,Kazakhstan,KZ,2021,9983.60103576902,197.112255360612,29.2,0.0,0.3,15.2,9.9898421059869,7.88201278699717,4.77975836573105,,,,,4.38569397571466,17.1165193502456,,
KEN,Kenya,KE,2005,523.456312433863,18.7378955127378,46.4,44.6,61.9,87.5,71.5338515405265,49.409467603195,24.8415700080061,11.25,40.3,18.0,6.9,7.3356499671936,,,
KEN,Kenya,KE,2015,1489.11959777284,70.1204468968359,40.8,37.7,56.8,85.8,47.4077126680973,39.0785045447219,23.5350135424505,10.56,,,,4.74350023269653,20.7150711505236,,
KEN,Kenya,KE,2020,1927.66459027849,100.657505750545,36.2,44.4,65.6,91.0,42.7785766907303,36.8955109518025,22.3587480705787,9.97,,,,5.04574892454155,19.9941461757389,,
KEN,Kenya,KE,2021,2061.35622089594,109.703658904994,38.7,46.4,67.9,91.3,41.9127667725179,36.3560009924248,22.1034564505886,,,,,4.89040202257195,23.5910069698036,,
KEN,Kenya,KE,2022,2109.56288513137,114.448978152637,37.7,46.9,67.0,90.9,41.0915613388345,35.7563195519879,21.8357327411475,,17.6,18.7,4.5,4.51101801829815,25.0629334714739,,
KGZ,Kyrgyz Republic,KG,2000,279.621738464365,1.36968849806778,31.0,66.2,82.9,97.6,50.7649594665998,43.9801520587274,20.8632490550063,7.2,,,,,,,
KGZ,Kyrgyz Republic,KG,2001,308.41129550148,1.52511637027939,30.2,61.5,79.9,97.7,48.1393207394101,41.7016124016111,20.3273282354177,7.14,,,,,,,
KGZ,Kyrgyz Republic,KG,2002,321.726775366804,1.60564310473021,30.3,58.1,79.1,97.5,45.6535634235003,39.549440735685,19.9141594116411,7.07,,,,,,,
KGZ,Kyrgyz Republic,KG,2003,380.505828812441,1.91900809049641,28.7,56.6,76.4,97.1,43.3281503407997,37.5318033736332,19.616180331656,7.0,,,,,,,
KGZ,Kyrgyz Republic,KG,2004,433.233873286,2.2115345850034,34.8,32.5,54.2,86.8,41.1951749826136,35.6808720473196,19.4296781952799,6.93,,,,,,,
KGZ,Kyrgyz Republic,KG,2005,476.548193640077,2.46024676641401,32.6,36.6,61.3,91.2,39.3296468102923,34.0803148397707,19.2885338311817,6.85,,,,,,,
KGZ,Kyrgyz Republic,KG,2006,543.113512472219,2.83416888942019,37.4,26.0,47.5,81.9,37.5833806357587,32.5886643062744,19.1712282506956,6.77,20.2,2.5,5.4,,,,
KGZ,Kyrgyz Republic,KG,2007,721.771577544361,3.80257055256105,33.9,23.3,45.8,84.2,35.7288991330041,30.9970076669979,18.8229662439153,6.69,,,,,,,
KGZ,Kyrgyz Republic,KG,2008,966.388569370494,5.13995890917936,31.5,13.8,34.4,80.6,33.7034642393785,29.2584254870028,18.1977412172259,6.62,,,,,,,
KGZ,Kyrgyz Republic,KG,2009,870.198894546917,4.69006138060252,29.9,9.8,31.3,80.1,31.6096999769968,27.4432307308045,17.4544086726387,6.56,26.1,5.5,1.2,,,,Medium
KGZ,Kyrgyz Republic,KG,2010,876.954476440354,4.79436186301352,30.1,12.6,32.9,82.5,29.5596214931257,25.6700094699898,16.6303366051806,6.51,,,,,,,
KGZ,Kyrgyz Republic,KG,2011,1117.40174350185,6.19776598428468,27.8,9.3,31.9,83.5,27.6693566243245,24.0492842036587,15.8390341983587,6.46,,,,,,,
KGZ,Kyrgyz Republic,KG,2012,1168.62244675446,6.60514288436215,27.4,10.5,32.5,85.2,26.0412265815498,22.6516074203166,15.1382272014659,6.4,18.6,5.3,2.7,,,,
KGZ,Kyrgyz Republic,KG,2013,1269.66303464348,7.33503380059056,28.8,13.5,37.2,85.1,24.6867146440455,21.4914841469298,14.5603332594481,6.35,,,,,,,
KGZ,Kyrgyz Republic,KG,2014,1264.52668823891,7.46810241268237,26.8,8.1,30.8,84.1,23.4506344890742,20.4396352929264,14.0283216702638,6.3,18.1,3.5,3.1,,25.9976655502703,,
KGZ,Kyrgyz Republic,KG,2015,1105.65193844261,6.67817751166312,29.0,11.0,34.6,85.1,22.2356780172985,19.3960390239506,13.4787400787209,6.25,,,,,27.2419483499478,,
KGZ,Kyrgyz Republic,KG,2016,1103.27489428412,6.8130953791187,26.8,8.0,29.9,83.7,21.0563916304703,18.3912304452694,12.8991126146545,6.21,,,,,27.0350965882562,,
KGZ,Kyrgyz Republic,KG,2017,1221.39046807082,7.70293837942036,27.3,8.2,30.5,83.5,19.9906182312549,17.4788461810219,12.3676108640199,6.16,,,,,26.0497698575071,,
KGZ,Kyrgyz Republic,KG,2018,1283.5203037417,8.27110623541552,27.7,5.9,26.0,80.3,19.0825646872542,16.6971866230514,11.901006364431,6.12,14.2,1.0,1.5,,25.4852528760826,0.5343056917190552,
KGZ,Kyrgyz Republic,KG,2019,1421.99927504102,9.37127526436735,29.7,4.9,23.2,78.9,18.3594370723756,16.0813850907271,11.5462920574856,6.08,,,,,23.2122999587777,,
KGZ,Kyrgyz Republic,KG,2020,1229.51766602907,8.27046861424051,29.0,9.4,31.8,81.3,17.8453339507594,15.6402779607476,11.287941508042,6.04,,,,,25.7762999997186,,
KGZ,Kyrgyz Republic,KG,2021,1349.99730650542,9.24913394626531,28.8,5.6,23.3,76.9,17.4828937365646,15.3413293567522,11.1094511820138,,8.6,1.0,0.9,,23.4050916041465,,
KGZ,Kyrgyz Republic,KG,2022,1739.72018344174,12.1349310179465,26.4,4.5,22.1,76.8,17.2216486582906,15.1268815942206,10.9617140227053,,,,,,23.8319458168086,,
KGZ,Kyrgyz Republic,KG,2023,2138.22210211478,15.1808423694894,27.2,2.7,16.4,72.1,16.9818849846389,14.9348501972846,10.8333393048984,,17.4,4.9,2.8,,23.7050047610836,,
KIR,Kiribati,KI,2006,1123.19258990684,0.112338353264712,37.0,21.3,40.0,82.7,60.277453715615,43.9650770970612,24.2359922182442,9.36,,,,,,,
KIR,Kiribati,KI,2019,1750.9977188915,0.216985388322754,27.8,6.1,22.0,74.9,59.2997770024295,42.4018778673405,23.6826403582737,9.03,,,,14.5197413461539,70.0780797246063,,
KOR,"Korea, Rep.",KR,2006,21743.4774514254,1053.21690988756,31.7,0.5,0.7,2.7,5.17524892436328,4.05595550829942,2.18781524252676,5.54,,,,,18.5519015236155,,
KOR,"Korea, Rep.",KR,2008,21350.427979823,1047.33901022525,32.3,0.5,0.7,2.2,4.53878787330403,3.58230621870544,1.8802472074034,5.76,,,0.7,,18.317231472605,,
KOR,"Korea, Rep.",KR,2010,23079.2601257735,1143.67224114972,32.0,0.5,1.0,2.7,4.12840245842878,3.28531893553636,1.75272653685478,6.0,,,,,17.6271254923594,,
KOR,"Korea, Rep.",KR,2012,25459.1689000965,1278.04653628701,31.6,0.5,0.7,2.2,3.84580282410149,3.0878517872501,1.71014436126276,6.25,,,,,24.6334415518133,,
KOR,"Korea, Rep.",KR,2014,29252.9312377352,1484.4885262718,31.2,0.2,0.5,2.0,3.6166794619151,2.92943041346824,1.66385797638181,6.53,1.6,1.0,0.6,,23.6188944543038,,
KOR,"Korea, Rep.",KR,2016,29280.4403170048,1499.67982390961,35.2,0.2,0.5,1.2,3.41641029709841,2.78945327304957,1.59608113499917,6.82,,,,4.33309984207153,23.5045488696898,,
KOR,"Korea, Rep.",KR,2017,31600.7358741365,1623.07418350189,34.9,0.2,0.2,1.2,3.32452785935286,2.72430205554589,1.56224734099484,6.97,2.3,0.9,0.9,4.32823991775513,23.9628732652167,,
KOR,"Korea, Rep.",KR,2018,33447.1562836166,1725.37349682543,33.7,0.2,0.2,1.0,3.23165545721146,2.65720769336058,1.5164511740382,7.13,,,,4.45807981491089,24.9180357987045,,
KOR,"Korea, Rep.",KR,2019,31902.4169048194,1651.42293244777,33.2,0.2,0.2,0.5,3.13468365269099,2.58600859574421,1.44942613640355,7.29,,,,4.68465995788574,27.5124513514783,,
KOR,"Korea, Rep.",KR,2020,31721.2989141857,1644.31283190617,32.7,0.0,0.2,0.5,3.03479198094647,2.511218772454,1.36759479029996,7.46,0.9,0.4,0.2,4.8017201423645,29.7259285261153,,
KOR,"Korea, Rep.",KR,2021,35125.5224984723,1818.43210688004,32.9,0.2,0.2,0.5,2.9387543997093,2.43926108898011,1.2898324353132,,,,,4.86627006530762,30.4912143759034,,
LAO,Lao PDR,LA,2002,313.350817148131,1.75817665307746,32.6,43.1,68.5,93.6,99.1363616037267,81.3098767380868,36.5851965140062,17.55,,,,2.82522010803223,,,
LAO,Lao PDR,LA,2007,697.323013673925,4.22315273904052,35.4,36.0,61.1,90.2,78.8356833070396,66.9125700505585,31.7942750632332,17.33,,,,3.07841992378235,,,
LAO,Lao PDR,LA,2012,1563.5650771337,10.1928463394029,36.0,21.7,43.2,82.5,61.5325495247157,53.6974454312909,27.0350700587616,17.2,,,,1.82147002220154,10.9849961277883,,
LAO,Lao PDR,LA,2018,2545.1075420815,18.1416410897963,38.8,15.7,35.0,75.3,46.8372713039163,41.8637008210925,22.6436240650476,16.88,,,,2.33501229018316,12.310264175207,,
LBN,Lebanon,LB,2011,7834.96257108993,39.9271259615257,31.8,0.1,0.3,5.5,12.4996118549555,10.973408190552,7.40981735699402,12.16,,,,,26.3970134807849,,
LBN,Lebanon,LB,2022,3654.35845534878,20.9924219488081,35.3,5.9,16.0,50.7,17.3097193713219,15.1243749177179,10.508831646302,,,,,,,,
LBR,Liberia,LR,2007,374.211308104278,1.373,36.4,61.1,79.5,96.2,118.019691905644,78.7308252613009,36.9298576718962,19.79,43.3,21.3,7.2,,,,
LBR,Liberia,LR,2014,706.714490064507,3.225652,33.2,31.7,54.7,89.6,95.0387974540335,66.5067012679528,33.4399123657158,19.69,,,,,,,
LBR,Liberia,LR,2016,714.613063145659,3.3984196,35.3,33.6,55.0,88.3,88.2531094954885,61.8069722583701,33.0009404517221,19.76,30.1,13.6,4.3,,,,
LCA,St. Lucia,LC,2015,10334.9860823918,1.80764074074074,43.7,0.1,0.3,7.8,17.3542707993723,15.6473473320462,12.0638255350298,16.11,,,,3.88088011741638,18.1927333151663,,
LKA,Sri Lanka,LK,2002,834.936014905338,16.5365356470834,40.2,20.7,42.5,78.9,15.5039779967454,12.3915881436951,9.16761975283414,19.28,,,,,22.9069749065198,,
LKA,Sri Lanka,LK,2006,1389.50625583936,28.2798024059138,39.7,12.2,30.2,72.2,13.3117393850544,10.6682635650735,6.58154871483489,19.02,,,,,21.1477261899901,,
LKA,Sri Lanka,LK,2009,2026.65939950702,42.0662240930065,36.1,7.8,24.2,70.9,20.7704206040435,13.0127987874801,6.66166667422829,18.76,20.8,22.8,12.0,2.05590009689331,20.9584196862527,,
LKA,Sri Lanka,LK,2012,3327.77612404326,70.4472168913366,38.7,6.4,20.1,64.9,10.3227219003391,8.54036862106731,6.04303184178107,18.46,14.9,27.0,21.9,1.45342004299164,15.0683571125145,,
LKA,Sri Lanka,LK,2016,4149.19190775593,88.0002111715956,39.3,3.8,14.1,56.6,8.30073805737625,7.03646359531676,5.1783961098065,18.19,17.7,21.2,15.5,3.22929000854492,15.6608133524657,,
LKA,Sri Lanka,LK,2019,4081.94772722003,88.9987062965782,37.7,2.7,11.5,53.3,7.23682857762512,6.23896367182152,4.80563935099026,18.02,8.4,14.0,9.9,,15.9340645141306,,
LSO,Lesotho,LS,2002,388.92334985135,0.77577723855814,51.2,74.9,85.2,95.9,112.397802007847,78.4888239456889,38.1176518444368,14.94,,,,10.1004495620728,34.5229646631857,,
LSO,Lesotho,LS,2017,1069.36673247542,2.30674167229006,44.9,41.9,56.8,83.8,71.1642118470342,68.2119444387095,32.7989360101925,14.64,,,,8.1553201675415,39.7153423495164,,
LTU,Lithuania,LT,2000,3300.63634928559,11.5506957272335,31.7,1.2,5.3,31.9,10.7108183101484,8.56930414898977,4.52172565934273,4.67,,,,,37.4674522199748,,
LTU,Lithuania,LT,2001,3532.52787363242,12.2607613293051,32.0,1.6,5.4,32.1,10.2787309269382,8.23517388062833,4.37735829310336,4.69,,,,5.83644008636475,35.0300462711731,,
LTU,Lithuania,LT,2002,4148.13091485015,14.2822926646004,31.9,1.4,5.4,32.2,9.9007829109279,7.94506528906571,4.3320601906341,4.7,,,,5.79093980789185,33.1650769477528,,
LTU,Lithuania,LT,2003,5507.47434187652,18.8091979695431,35.5,0.4,2.1,19.3,9.57547709729648,7.69676093912376,4.35084131111179,4.71,,,,5.1067099571228,31.8339169241579,,
LTU,Lithuania,LT,2004,6734.57487061946,22.7431644311972,37.0,4.0,7.8,24.6,9.29043712588352,7.48038612922141,4.34851970501246,4.71,,,,5.14797019958496,31.6494542941449,,
LTU,Lithuania,LT,2005,7857.03148786492,26.1052071153129,35.3,2.7,4.7,17.0,9.00198437181125,7.26089483683825,4.23832207795083,4.69,,,,4.87698984146118,31.0555010641392,,
LTU,Lithuania,LT,2006,9210.10118229413,30.1161927468942,34.4,1.8,2.9,10.0,8.60890966240119,6.95715635491606,4.00226063227148,4.67,,,,4.83653020858765,31.0409417759317,,
LTU,Lithuania,LT,2007,12295.1212779366,39.7291516146689,34.8,1.6,2.0,7.5,8.04050304102378,6.510566909802,3.68300858385083,4.66,,,,4.59159994125366,31.3207961517203,,
LTU,Lithuania,LT,2008,14955.5345462921,47.8312542075223,35.7,1.8,2.3,6.1,7.36383153605,5.97486830205011,3.35814188375112,4.66,,,,4.83649015426636,34.4453291695499,,
LTU,Lithuania,LT,2009,11854.3711053096,37.4943800389213,37.2,2.7,4.3,12.6,6.66620640225368,5.42058492244056,3.06999224366125,4.67,,,,5.56941986083984,41.6913560616276,,
LTU,Lithuania,LT,2010,11829.122609457,36.6381285340643,33.6,2.0,3.4,11.9,6.03640981948797,4.91970229933254,2.85135161366158,4.69,,,,5.36880016326904,40.1309540962991,,
LTU,Lithuania,LT,2011,14261.8433787325,43.1865018627907,32.5,0.9,1.6,8.9,5.55784045332005,4.54018985290262,2.70037915928304,4.69,,,,5.15469980239868,36.8394354331654,,
LTU,Lithuania,LT,2012,14288.1853493139,42.7093720668627,35.1,1.1,2.1,8.7,5.2743836511733,4.31892466960541,2.59423004420205,4.7,,,,4.78232002258301,34.1253096267013,,
LTU,Lithuania,LT,2013,15636.5252586048,46.3036604220434,35.3,1.2,2.2,7.0,5.1398144607437,4.21835457625647,2.50098583209915,4.69,,,,4.62416982650757,33.065868762446,,
LTU,Lithuania,LT,2014,16446.1647181663,48.3065466569281,37.7,1.7,2.7,7.8,5.07936344105047,4.17994245522788,2.43083021870648,4.69,,,,4.5076699256897,32.7568188511499,,
LTU,Lithuania,LT,2015,14269.8039878287,41.5409548172039,37.4,1.0,1.5,6.8,5.02211320317334,4.14235589532433,2.39362515514748,4.68,,,,4.21646022796631,32.6692487755442,,
